,country,year,gpd,life,continent,population
568,Algeria,1931,3006,31.7,Africa,6963188
569,Algeria,1932,3062,33.06,Africa,7051288
570,Algeria,1933,3119,34.33,Africa,7140502
571,Algeria,1934,3175,33.74,Africa,7230845
572,Algeria,1935,3230,35.6,Africa,7322331
573,Algeria,1936,3285,36.84,Africa,7414974
574,Algeria,1937,3340,34.94,Africa,7508790
575,Algeria,1938,3394,34.31,Africa,7603792
576,Algeria,1939,3447,36.61,Africa,7699997
577,Algeria,1940,3500,37.06,Africa,7797418
578,Algeria,1941,3553,35.31,Africa,7896073
579,Algeria,1942,3605,34.66,Africa,7995975
580,Algeria,1943,3657,29.98,Africa,8097142
581,Algeria,1944,3708,35.45,Africa,8199588
582,Algeria,1945,3759,33.18,Africa,8303331
583,Algeria,1946,3809,35.44,Africa,8408386
584,Algeria,1947,3858,38.81,Africa,8514770
585,Algeria,1948,3907,41.97,Africa,8622500
586,Algeria,1949,3955,44.4,Africa,8731594
587,Algeria,1950,4003,46.85,Africa,8872247
588,Algeria,1951,3981,47.12,Africa,9039910
589,Algeria,1952,4095,47.63,Africa,9216397
590,Algeria,1953,4102,48.13,Africa,9405443
591,Algeria,1954,4335,48.65,Africa,9609505
592,Algeria,1955,4387,49.19,Africa,9829719
593,Algeria,1956,4743,49.74,Africa,10065822
594,Algeria,1957,5202,50.29,Africa,10316288
595,Algeria,1958,5310,50.86,Africa,10578449
596,Algeria,1959,6191,51.43,Africa,10848973
597,Algeria,1960,6517,52.01,Africa,11124888
598,Algeria,1961,5644,52.58,Africa,11404859
599,Algeria,1962,4515,53.17,Africa,11690153
600,Algeria,1963,5594,53.76,Africa,11985136
601,Algeria,1964,5738,54.32,Africa,12295970
602,Algeria,1965,5964,54.89,Africa,12626952
603,Algeria,1966,5523,55.43,Africa,12980267
604,Algeria,1967,5860,55.96,Africa,13354197
605,Algeria,1968,6373,56.46,Africa,13744387
606,Algeria,1969,6806,56.97,Africa,14144438
607,Algeria,1970,7290,57.49,Africa,14550034
608,Algeria,1971,6485,57.76,Africa,14960109
609,Algeria,1972,7625,58.16,Africa,15377093
610,Algeria,1973,7651,58.54,Africa,15804428
611,Algeria,1974,7886,59.06,Africa,16247113
612,Algeria,1975,8198,59.5,Africa,16709099
613,Algeria,1976,8483,59.99,Africa,17190239
614,Algeria,1977,8977,60.57,Africa,17690184
615,Algeria,1978,9829,61.17,Africa,18212326
616,Algeria,1979,10399,61.85,Africa,18760761
617,Algeria,1980,10273,62.13,Africa,19337715
618,Algeria,1981,10268,63.37,Africa,19943664
619,Algeria,1982,10591,64.4,Africa,20575701
620,Algeria,1983,10814,65.67,Africa,21228289
621,Algeria,1984,11070,66.86,Africa,21893853
622,Algeria,1985,11156,68.03,Africa,22565905
623,Algeria,1986,10846,68.73,Africa,23241272
624,Algeria,1987,10500,69.43,Africa,23917897
625,Algeria,1988,10006,70.04,Africa,24591492
626,Algeria,1989,10237,70.55,Africa,25257672
627,Algeria,1990,10237,71,Africa,25912367
628,Algeria,1991,9869,71.4,Africa,26554329
629,Algeria,1992,9815,71.73,Africa,27181094
630,Algeria,1993,9400,71.96,Africa,27786259
631,Algeria,1994,9126,72.13,Africa,28362253
632,Algeria,1995,9295,72.31,Africa,28904298
633,Algeria,1996,9509,72.79,Africa,29411415
634,Algeria,1997,9461,72.95,Africa,29886839
635,Algeria,1998,9796,73.12,Africa,30335732
636,Algeria,1999,9969,73.55,Africa,30765613
637,Algeria,2000,10211,73.87,Africa,31183660
638,Algeria,2001,10382,74.13,Africa,31592153
639,Algeria,2002,10826,74.44,Africa,31995046
640,Algeria,2003,11460,74.55,Africa,32403514
641,Algeria,2004,11797,75.06,Africa,32831096
642,Algeria,2005,12322,75.36,Africa,33288437
643,Algeria,2006,12348,75.63,Africa,33777915
644,Algeria,2007,12570,75.87,Africa,34300076
645,Algeria,2008,12660,76.12,Africa,34860715
646,Algeria,2009,12647,76.31,Africa,35465760
647,Algeria,2010,12870,76.55,Africa,36117637
648,Algeria,2011,12990,76.71,Africa,36819558
649,Algeria,2012,13162,76.85,Africa,37565847
650,Algeria,2013,13253,76.98,Africa,38338562
651,Algeria,2014,13483,77.1,Africa,39113313
652,Algeria,2015,13724,77.28,Africa,39871528
653,Algeria,2016,13975,77.42,Africa,40606052
654,Algeria,2017,13802,77.64,Africa,41318142
655,Angola,1800,618,26.98,Africa,1567028
656,Angola,1801,620,26.98,Africa,1567028
657,Angola,1802,623,26.98,Africa,1567028
658,Angola,1803,626,26.98,Africa,1567028
659,Angola,1804,628,26.98,Africa,1567028
660,Angola,1805,631,26.98,Africa,1567028
661,Angola,1806,634,26.98,Africa,1567028
662,Angola,1807,637,26.98,Africa,1567028
663,Angola,1808,640,26.98,Africa,1567028
664,Angola,1809,642,26.98,Africa,1567028
665,Angola,1810,645,26.98,Africa,1567028
666,Angola,1811,648,26.98,Africa,1567571
667,Angola,1812,651,26.98,Africa,1568660
668,Angola,1813,654,26.98,Africa,1570299
669,Angola,1814,657,26.98,Africa,1572493
670,Angola,1815,660,26.98,Africa,1575246
671,Angola,1816,662,26.98,Africa,1578561
672,Angola,1817,665,26.98,Africa,1582443
673,Angola,1818,668,26.98,Africa,1586896
674,Angola,1819,671,26.98,Africa,1591923
675,Angola,1820,674,26.98,Africa,1597530
676,Angola,1821,677,26.98,Africa,1603720
677,Angola,1822,680,26.98,Africa,1610497
678,Angola,1823,683,26.98,Africa,1617867
679,Angola,1824,686,26.98,Africa,1625833
680,Angola,1825,689,26.98,Africa,1634399
681,Angola,1826,692,26.98,Africa,1643570
682,Angola,1827,695,26.98,Africa,1653350
683,Angola,1828,698,26.98,Africa,1663744
684,Angola,1829,701,26.98,Africa,1674756
685,Angola,1830,704,26.98,Africa,1686390
686,Angola,1831,708,26.98,Africa,1698652
687,Angola,1832,711,26.98,Africa,1711003
688,Angola,1833,714,26.98,Africa,1723444
689,Angola,1834,717,26.98,Africa,1735975
690,Angola,1835,720,26.98,Africa,1748598
691,Angola,1836,723,26.98,Africa,1761312
692,Angola,1837,726,26.98,Africa,1774118
693,Angola,1838,730,26.98,Africa,1787018
694,Angola,1839,733,26.98,Africa,1800012
695,Angola,1840,736,26.98,Africa,1813100
696,Angola,1841,739,26.98,Africa,1826283
697,Angola,1842,743,26.98,Africa,1839562
698,Angola,1843,746,26.98,Africa,1852937
699,Angola,1844,749,26.98,Africa,1866410
700,Angola,1845,752,26.98,Africa,1879981
701,Angola,1846,756,26.98,Africa,1893650
702,Angola,1847,759,26.98,Africa,1907419
703,Angola,1848,762,26.98,Africa,1921288
704,Angola,1849,766,26.98,Africa,1935258
705,Angola,1850,769,26.98,Africa,1949329
706,Angola,1851,773,26.98,Africa,1966272
707,Angola,1852,776,26.98,Africa,1983358
708,Angola,1853,779,26.98,Africa,2000589
709,Angola,1854,783,26.98,Africa,2017966
710,Angola,1855,786,26.98,Africa,2035489
711,Angola,1856,790,26.98,Africa,2053161
712,Angola,1857,793,26.98,Africa,2070982
713,Angola,1858,797,26.98,Africa,2088953
714,Angola,1859,800,26.98,Africa,2107076
715,Angola,1860,804,26.98,Africa,2125353
716,Angola,1861,807,26.98,Africa,2143784
717,Angola,1862,811,26.98,Africa,2162370
718,Angola,1863,814,26.98,Africa,2181114
719,Angola,1864,818,26.98,Africa,2200016
720,Angola,1865,822,26.98,Africa,2219077
721,Angola,1866,825,26.98,Africa,2238299
722,Angola,1867,829,26.98,Africa,2257683
723,Angola,1868,832,26.98,Africa,2277231
724,Angola,1869,836,26.98,Africa,2296944
725,Angola,1870,840,26.98,Africa,2316823
726,Angola,1871,844,27.07,Africa,2336870
727,Angola,1872,847,27.15,Africa,2357086
728,Angola,1873,851,27.24,Africa,2377056
729,Angola,1874,855,27.32,Africa,2397611
730,Angola,1875,858,27.41,Africa,2418338
731,Angola,1876,862,27.49,Africa,2439241
732,Angola,1877,866,27.58,Africa,2459932
733,Angola,1878,870,27.66,Africa,2481185
734,Angola,1879,874,27.75,Africa,2502616
735,Angola,1880,878,27.83,Africa,2524229
736,Angola,1881,881,27.92,Africa,2545667
737,Angola,1882,885,28,Africa,2567641
738,Angola,1883,889,28.09,Africa,2589801
739,Angola,1884,893,28.17,Africa,2611827
740,Angola,1885,897,28.26,Africa,2634358
741,Angola,1886,901,28.34,Africa,2657079
742,Angola,1887,905,28.43,Africa,2679710
743,Angola,1888,909,28.52,Africa,2702812
744,Angola,1889,913,28.6,Africa,2726109
745,Angola,1890,917,28.69,Africa,2749602
746,Angola,1891,921,28.77,Africa,2773292
747,Angola,1892,925,28.86,Africa,2797181
748,Angola,1893,929,28.94,Africa,2821271
749,Angola,1894,933,29.03,Africa,2845563
750,Angola,1895,937,29.11,Africa,2870060
751,Angola,1896,941,29.2,Africa,2894762
752,Angola,1897,946,29.28,Africa,2919672
753,Angola,1898,950,29.37,Africa,2944791
754,Angola,1899,954,29.45,Africa,2970120
755,Angola,1900,958,29.54,Africa,2995663
756,Angola,1901,962,29.62,Africa,3021420
757,Angola,1902,967,29.71,Africa,3047127
758,Angola,1903,971,29.79,Africa,3073315
759,Angola,1904,975,29.88,Africa,3099724
760,Angola,1905,979,29.97,Africa,3126354
761,Angola,1906,984,30.05,Africa,3153208
762,Angola,1907,988,30.14,Africa,3179897
763,Angola,1908,992,30.22,Africa,3207199
764,Angola,1909,997,30.31,Africa,3234731
765,Angola,1910,1001,30.39,Africa,3262493
766,Angola,1911,1006,30.48,Africa,3290373
767,Angola,1912,1010,30.56,Africa,3318601
768,Angola,1913,1014,30.65,Africa,3347066
769,Angola,1914,1045,30.73,Africa,3375770
770,Angola,1915,1076,30.82,Africa,3404714
771,Angola,1916,1108,30.9,Africa,3433900
772,Angola,1917,1141,30.99,Africa,3463331
773,Angola,1918,1174,12.01,Africa,3487015
774,Angola,1919,1209,31.16,Africa,3512369
775,Angola,1920,1245,31.24,Africa,3537908
776,Angola,1921,1285,31.33,Africa,3563632
777,Angola,1922,1326,31.42,Africa,3589544
778,Angola,1923,1368,31.5,Africa,3615643
779,Angola,1924,1412,31.59,Africa,3641933
780,Angola,1925,1457,31.67,Africa,3668414
781,Angola,1926,1503,31.76,Africa,3695087
782,Angola,1927,1551,31.84,Africa,3721954
783,Angola,1928,1600,31.93,Africa,3749017
784,Angola,1929,1651,32.01,Africa,3776276
785,Angola,1930,1704,32.1,Africa,3803733
786,Angola,1931,1758,32.18,Africa,3831391
787,Angola,1932,1813,32.27,Africa,3859249
788,Angola,1933,1871,32.35,Africa,3887310
789,Angola,1934,1930,32.44,Africa,3915574
790,Angola,1935,1992,32.52,Africa,3944045
791,Angola,1936,2055,32.61,Africa,3972722
792,Angola,1937,2120,32.69,Africa,4001608
793,Angola,1938,2187,32.78,Africa,4030704
794,Angola,1939,2257,32.87,Africa,4060011
795,Angola,1940,2328,32.95,Africa,4093865
796,Angola,1941,2402,33.31,Africa,4132344
797,Angola,1942,2478,33.67,Africa,4175527
798,Angola,1943,2557,34.03,Africa,4219161
799,Angola,1944,2638,34.39,Africa,4263251
800,Angola,1945,2721,34.75,Africa,4307801
801,Angola,1946,2807,35.12,Africa,4352818
802,Angola,1947,2896,35.49,Africa,4398304
803,Angola,1948,2988,35.85,Africa,4444266
804,Angola,1949,3082,36.23,Africa,4490709
805,Angola,1950,3180,36.6,Africa,4548023
806,Angola,1951,3260,36.94,Africa,4659333
807,Angola,1952,3342,37.53,Africa,4774561
808,Angola,1953,3423,38.12,Africa,4890469
809,Angola,1954,3288,38.73,Africa,5004763
810,Angola,1955,3506,39.33,Africa,5116071
811,Angola,1956,3395,39.94,Africa,5224003
812,Angola,1957,3669,40.55,Africa,5329099
813,Angola,1958,3809,41.16,Africa,5432717
814,Angola,1959,3769,41.77,Africa,5536779
815,Angola,1960,3861,42.39,Africa,5643182
816,Angola,1961,4311,43.01,Africa,5753024
817,Angola,1962,4130,43.63,Africa,5866061
818,Angola,1963,4278,44.26,Africa,5980417
819,Angola,1964,4687,44.88,Africa,6093321
820,Angola,1965,4964,45.52,Africa,6203299
821,Angola,1966,5174,46.16,Africa,6309770
822,Angola,1967,5393,46.8,Africa,6414995
823,Angola,1968,5231,47.44,Africa,6523791
824,Angola,1969,5300,48.09,Africa,6642632
825,Angola,1970,5549,48.74,Africa,6776381
826,Angola,1971,5775,48.97,Africa,6927269
827,Angola,1972,5672,49.16,Africa,7094834
828,Angola,1973,6004,49.39,Africa,7277960
829,Angola,1974,6058,49.6,Africa,7474338
830,Angola,1975,5622,49.54,Africa,7682479
831,Angola,1976,5202,49.52,Africa,7900997
832,Angola,1977,5114,49.59,Africa,8130988
833,Angola,1978,4719,49.7,Africa,8376147
834,Angola,1979,4605,49.79,Africa,8641521
835,Angola,1980,4591,49.93,Africa,8929900
836,Angola,1981,4249,49.98,Africa,9244507
837,Angola,1982,4107,50.03,Africa,9582156
838,Angola,1983,4135,50.06,Africa,9931562
839,Angola,1984,4244,50.16,Africa,10277321
840,Angola,1985,4264,50.26,Africa,10609042
841,Angola,1986,4286,50.23,Africa,10921037
842,Angola,1987,4478,50,Africa,11218268
843,Angola,1988,4622,49.78,Africa,11513968
844,Angola,1989,4530,50.16,Africa,11827237
845,Angola,1990,4394,50.21,Africa,12171441
846,Angola,1991,4209,50.79,Africa,12553446
847,Angola,1992,3794,50.96,Africa,12968345
848,Angola,1993,2764,49.7,Africa,13403734
849,Angola,1994,2770,51.13,Africa,13841301
850,Angola,1995,2967,51.96,Africa,14268994
851,Angola,1996,3206,52.31,Africa,14682284
852,Angola,1997,3366,52.69,Africa,15088981
853,Angola,1998,3499,52.83,Africa,15504318
854,Angola,1999,3511,52.92,Africa,15949766
855,Angola,2000,3509,53.36,Africa,16440924
856,Angola,2001,3540,53.64,Africa,16983266
857,Angola,2002,3184,54.48,Africa,17572649
858,Angola,2003,3235,55.07,Africa,18203369
859,Angola,2004,3461,55.71,Africa,18865716
860,Angola,2005,3949,56.45,Africa,19552542
861,Angola,2006,4601,56.95,Africa,20262399
862,Angola,2007,5443,57.84,Africa,20997687
863,Angola,2008,5978,58.58,Africa,21759420
864,Angola,2009,5908,59.28,Africa,22549547
865,Angola,2010,5895,60.08,Africa,23369131
866,Angola,2011,5911,60.9,Africa,24218565
867,Angola,2012,5999,61.71,Africa,25096150
868,Angola,2013,6185,62.49,Africa,25998340
869,Angola,2014,6260,63.29,Africa,26920466
870,Angola,2015,6231,64,Africa,27859305
871,Angola,2016,6025,64.65,Africa,28813463
872,Angola,2017,5939,64.93,Africa,29784193
873,Antigua and Barbuda,1800,757,33.54,Americas,37000
874,Antigua and Barbuda,1801,757,33.54,Americas,37000
875,Antigua and Barbuda,1802,757,33.54,Americas,37000
876,Antigua and Barbuda,1803,757,33.54,Americas,37000
877,Antigua and Barbuda,1804,757,33.54,Americas,37000
878,Antigua and Barbuda,1805,757,33.54,Americas,37000
879,Antigua and Barbuda,1806,757,33.54,Americas,37000
880,Antigua and Barbuda,1807,758,33.54,Americas,37000
881,Antigua and Barbuda,1808,758,33.54,Americas,37000
882,Antigua and Barbuda,1809,758,33.54,Americas,37000
883,Antigua and Barbuda,1810,758,33.54,Americas,37000
884,Antigua and Barbuda,1811,758,33.54,Americas,37000
885,Antigua and Barbuda,1812,758,33.54,Americas,37000
886,Antigua and Barbuda,1813,758,33.54,Americas,37000
887,Antigua and Barbuda,1814,758,33.54,Americas,37000
888,Antigua and Barbuda,1815,758,33.54,Americas,37000
889,Antigua and Barbuda,1816,759,33.54,Americas,37000
890,Antigua and Barbuda,1817,759,33.54,Americas,37000
891,Antigua and Barbuda,1818,759,33.54,Americas,37000
892,Antigua and Barbuda,1819,759,33.54,Americas,37000
893,Antigua and Barbuda,1820,759,33.54,Americas,37000
894,Antigua and Barbuda,1821,764,33.54,Americas,37000
895,Antigua and Barbuda,1822,769,33.54,Americas,37000
896,Antigua and Barbuda,1823,775,33.54,Americas,37000
897,Antigua and Barbuda,1824,780,33.54,Americas,37000
898,Antigua and Barbuda,1825,785,33.54,Americas,37000
899,Antigua and Barbuda,1826,790,33.54,Americas,37000
900,Antigua and Barbuda,1827,796,33.54,Americas,37000
901,Antigua and Barbuda,1828,801,33.54,Americas,37000
902,Antigua and Barbuda,1829,806,33.54,Americas,37000
903,Antigua and Barbuda,1830,812,33.54,Americas,37000
904,Antigua and Barbuda,1831,817,33.54,Americas,37000
905,Antigua and Barbuda,1832,823,33.54,Americas,37000
906,Antigua and Barbuda,1833,828,33.54,Americas,37000
907,Antigua and Barbuda,1834,834,33.54,Americas,37000
908,Antigua and Barbuda,1835,840,33.54,Americas,37000
909,Antigua and Barbuda,1836,845,33.54,Americas,37000
910,Antigua and Barbuda,1837,851,33.54,Americas,37000
911,Antigua and Barbuda,1838,857,33.54,Americas,37000
912,Antigua and Barbuda,1839,863,33.54,Americas,37000
913,Antigua and Barbuda,1840,868,33.54,Americas,37000
914,Antigua and Barbuda,1841,874,33.54,Americas,37000
915,Antigua and Barbuda,1842,880,33.54,Americas,37000
916,Antigua and Barbuda,1843,886,33.54,Americas,37000
917,Antigua and Barbuda,1844,892,33.54,Americas,37000
918,Antigua and Barbuda,1845,898,33.54,Americas,37000
919,Antigua and Barbuda,1846,904,33.54,Americas,37000
920,Antigua and Barbuda,1847,910,33.54,Americas,37000
921,Antigua and Barbuda,1848,917,33.54,Americas,37000
922,Antigua and Barbuda,1849,923,33.54,Americas,37000
923,Antigua and Barbuda,1850,929,33.54,Americas,37000
924,Antigua and Barbuda,1851,935,33.54,Americas,36996
925,Antigua and Barbuda,1852,942,33.54,Americas,36983
926,Antigua and Barbuda,1853,948,33.54,Americas,36960
927,Antigua and Barbuda,1854,954,33.54,Americas,36927
928,Antigua and Barbuda,1855,961,33.54,Americas,36885
929,Antigua and Barbuda,1856,967,33.54,Americas,36833
930,Antigua and Barbuda,1857,974,33.54,Americas,36772
931,Antigua and Barbuda,1858,980,33.54,Americas,36701
932,Antigua and Barbuda,1859,987,33.54,Americas,36621
933,Antigua and Barbuda,1860,994,33.54,Americas,36532
934,Antigua and Barbuda,1861,1000,33.54,Americas,36433
935,Antigua and Barbuda,1862,1007,33.54,Americas,36335
936,Antigua and Barbuda,1863,1014,33.54,Americas,36236
937,Antigua and Barbuda,1864,1021,33.54,Americas,36138
938,Antigua and Barbuda,1865,1028,33.54,Americas,36039
939,Antigua and Barbuda,1866,1035,33.54,Americas,35940
940,Antigua and Barbuda,1867,1042,33.54,Americas,35842
941,Antigua and Barbuda,1868,1049,33.54,Americas,35743
942,Antigua and Barbuda,1869,1056,33.54,Americas,35645
943,Antigua and Barbuda,1870,1063,33.54,Americas,35546
944,Antigua and Barbuda,1871,1070,33.54,Americas,35448
945,Antigua and Barbuda,1872,1077,33.55,Americas,35359
946,Antigua and Barbuda,1873,1085,33.55,Americas,35223
947,Antigua and Barbuda,1874,1092,33.56,Americas,35167
948,Antigua and Barbuda,1875,1099,33.56,Americas,35132
949,Antigua and Barbuda,1876,1107,33.57,Americas,35119
950,Antigua and Barbuda,1877,1114,33.57,Americas,35059
951,Antigua and Barbuda,1878,1122,33.58,Americas,35090
952,Antigua and Barbuda,1879,1129,33.58,Americas,35145
953,Antigua and Barbuda,1880,1137,33.59,Americas,35223
954,Antigua and Barbuda,1881,1145,33.59,Americas,35263
955,Antigua and Barbuda,1882,1152,33.6,Americas,35365
956,Antigua and Barbuda,1883,1160,33.6,Americas,35481
957,Antigua and Barbuda,1884,1168,33.61,Americas,35569
958,Antigua and Barbuda,1885,1176,33.61,Americas,35719
959,Antigua and Barbuda,1886,1184,33.62,Americas,35853
960,Antigua and Barbuda,1887,1192,33.62,Americas,36027
961,Antigua and Barbuda,1888,1200,33.63,Americas,36149
962,Antigua and Barbuda,1889,1208,33.63,Americas,36236
963,Antigua and Barbuda,1890,1216,33.64,Americas,36287
964,Antigua and Barbuda,1891,1224,33.64,Americas,36302
965,Antigua and Barbuda,1892,1233,33.65,Americas,36280
966,Antigua and Barbuda,1893,1241,33.65,Americas,36222
967,Antigua and Barbuda,1894,1249,33.65,Americas,36129
968,Antigua and Barbuda,1895,1258,33.66,Americas,35999
969,Antigua and Barbuda,1896,1266,33.66,Americas,35833
970,Antigua and Barbuda,1897,1275,33.67,Americas,35620
971,Antigua and Barbuda,1898,1283,33.67,Americas,35398
972,Antigua and Barbuda,1899,1292,33.68,Americas,35167
973,Antigua and Barbuda,1900,1301,33.68,Americas,34926
974,Antigua and Barbuda,1901,1310,33.69,Americas,34677
975,Antigua and Barbuda,1902,1319,33.69,Americas,34444
976,Antigua and Barbuda,1903,1327,33.7,Americas,34173
977,Antigua and Barbuda,1904,1336,33.7,Americas,33891
978,Antigua and Barbuda,1905,1345,33.71,Americas,33598
979,Antigua and Barbuda,1906,1355,33.71,Americas,33296
980,Antigua and Barbuda,1907,1364,33.72,Americas,32989
981,Antigua and Barbuda,1908,1373,33.72,Americas,32692
982,Antigua and Barbuda,1909,1382,33.73,Americas,32397
983,Antigua and Barbuda,1910,1391,33.73,Americas,32121
984,Antigua and Barbuda,1911,1401,33.74,Americas,31840
985,Antigua and Barbuda,1912,1410,33.74,Americas,31605
986,Antigua and Barbuda,1913,1420,33.75,Americas,31399
987,Antigua and Barbuda,1914,1455,33.75,Americas,31194
988,Antigua and Barbuda,1915,1491,33.76,Americas,30990
989,Antigua and Barbuda,1916,1528,33.76,Americas,30788
990,Antigua and Barbuda,1917,1565,33.76,Americas,30587
991,Antigua and Barbuda,1918,1604,21.9,Americas,30391
992,Antigua and Barbuda,1919,1643,33.77,Americas,30196
993,Antigua and Barbuda,1920,1684,33.78,Americas,30002
994,Antigua and Barbuda,1921,1725,33.78,Americas,30007
995,Antigua and Barbuda,1922,1767,34.61,Americas,30214
996,Antigua and Barbuda,1923,1811,35.46,Americas,30623
997,Antigua and Barbuda,1924,1855,36.3,Americas,31038
998,Antigua and Barbuda,1925,1900,37.14,Americas,31459
999,Antigua and Barbuda,1926,1947,37.97,Americas,31885
1000,Antigua and Barbuda,1927,1995,38.81,Americas,32317
1001,Antigua and Barbuda,1928,2043,39.66,Americas,32755
1002,Antigua and Barbuda,1929,2093,40.5,Americas,33199
1003,Antigua and Barbuda,1930,2145,41.33,Americas,33649
1004,Antigua and Barbuda,1931,2197,42.17,Americas,34105
1005,Antigua and Barbuda,1932,2251,43.02,Americas,34567
1006,Antigua and Barbuda,1933,2306,43.86,Americas,35035
1007,Antigua and Barbuda,1934,2362,44.69,Americas,35510
1008,Antigua and Barbuda,1935,2420,45.54,Americas,35991
1009,Antigua and Barbuda,1936,2479,46.38,Americas,36479
1010,Antigua and Barbuda,1937,2539,47.23,Americas,36973
1011,Antigua and Barbuda,1938,2602,48.06,Americas,37474
1012,Antigua and Barbuda,1939,2665,48.91,Americas,37982
1013,Antigua and Barbuda,1940,2730,49.75,Americas,38496
1014,Antigua and Barbuda,1941,2797,50.6,Americas,39018
1015,Antigua and Barbuda,1942,2865,51.44,Americas,39547
1016,Antigua and Barbuda,1943,2935,52.28,Americas,40082
